x,y,u,v,p
0.450197037,0.00689649,0.397459983,-0.024334891,7.124492504
0.454545455,0.003477863,0.227542918,-0.007334329,7.029156429
0.428169993,0.040400055,0.899227403,-0.298409134,7.6395988
0.426295567,0.058092603,0.858408661,-0.366285493,7.864100241
0.430622351,0.049579629,0.904561174,-0.376856251,7.705493927
0.432970268,0.068663488,0.732997591,-0.408659924,8.005922203
0.441173263,0.079616332,0.496703212,-0.367688932,8.222811885
0.447357708,0.01129562,0.57475914,-0.059483256,7.16533683
0.433990988,0.023899192,0.790239418,-0.165272462,7.468814432
0.431734158,0.032280043,0.886879781,-0.245013991,7.512488332
0.444432502,0.016499184,0.72774806,-0.112573934,7.233101238
0.440535105,0.022120006,0.828736983,-0.16726424,7.299027529
0.456072097,0.007016252,0.444789415,-0.026128919,6.911314529
0.461538462,0.003463808,0.253729753,-0.00691896,6.73575478
0.450157964,0.077011455,0.416567663,-0.429670659,8.158984988
0.457342592,0.07526775,0.337170499,-0.40061226,8.054138337
0.464607521,0.071375128,0.30242473,-0.322057283,7.661052155
0.466981006,0.072293752,0.187541165,-0.206851736,7.749782584
0.445583303,0.193339204,0.354417039,0.022389005,7.265184253
0.447552448,0.196499093,0.20258322,0.006645078,7.257933496
0.441738652,0.188625283,0.527536064,0.054125832,7.319559538
0.431219856,0.178068246,0.72113889,0.135765744,7.506439013
0.437948459,0.182591733,0.685434658,0.107035841,7.385944408
0.430919393,0.167318473,0.876500116,0.243617287,7.52143025
0.426085111,0.154538247,0.898381139,0.315285212,7.717248923
0.42684294,0.143648489,0.868000498,0.362119111,7.801876342
0.431514777,0.132670712,0.761399072,0.402058129,7.990680395
0.440545561,0.12160194,0.523475802,0.382782865,8.179672263
0.453434556,0.193249203,0.409649209,0.023760135,7.003860845
0.454545455,0.196513239,0.227565659,0.007002775,7.021488539
0.450926209,0.122583171,0.392855398,0.421015616,8.167119166
0.457724184,0.124066229,0.308591737,0.380764949,8.070893252
0.461038197,0.123264023,0.2110955,0.285335643,8.218104107
0.466974312,0.127711824,0.187738079,0.206069195,7.666468593
0.454472437,0.01089904,0.627392708,-0.059175122,6.935964018
0.436032626,0.043098613,0.96980782,-0.374177016,7.488976837
0.438638405,0.055886078,0.899641734,-0.482173995,7.663198099
0.444855602,0.06858446,0.66814264,-0.507139171,7.869762328
0.452118403,0.016318873,0.816679251,-0.117489759,6.990074742
0.440766963,0.032162027,0.988106514,-0.290289228,7.318118983
0.447334022,0.02491845,0.97253265,-0.223601285,7.125988205
0.462622621,0.006826488,0.477334791,-0.02422145,6.623993095
0.468531469,0.003449033,0.278114828,-0.006535922,6.393919125
0.460407883,0.011430319,0.710733378,-0.061667727,6.661877666
0.470208453,0.006804976,0.524505144,-0.023356347,6.251287876
0.475524476,0.003433211,0.30067516,-0.005646135,6.014478343
0.454568336,0.068595087,0.585661279,-0.530261398,7.711380232
0.46248951,0.067987733,0.492326235,-0.451475189,7.501639208
0.469461584,0.06620899,0.404135404,-0.327654642,7.055118418
0.472293017,0.06698008,0.257992524,-0.205908413,7.05562119
0.448744108,0.188409893,0.599210273,0.062936268,7.120516403
0.444847882,0.183873771,0.721219644,0.106115919,7.202998274
0.438303929,0.173149579,0.883743279,0.215102088,7.35851975
0.444964551,0.17700942,0.896693666,0.189587532,7.188480073
0.439227248,0.164483654,0.982810872,0.32189099,7.402523237
0.435555345,0.156918473,0.966861222,0.370039426,7.520187601
0.437777302,0.144708736,0.903136967,0.471306302,7.657933368
0.444335144,0.131986883,0.687019779,0.509029121,7.859424353
0.460597088,0.19333728,0.451713591,0.024209005,6.729308345
0.461538462,0.196534162,0.2529335,0.007182728,6.738788741
0.455807362,0.188443745,0.669049356,0.063061873,6.861228577
0.467583878,0.193533642,0.486222195,0.021400623,6.397639119
0.468531469,0.19655862,0.277241958,0.006636274,6.397117032
0.454679521,0.131418653,0.584416169,0.526478661,7.720804075
0.461823306,0.131473847,0.481517277,0.452432483,7.520642124
0.465316088,0.129626535,0.32419718,0.327602043,7.625422656
0.47228843,0.133025336,0.260667121,0.205366477,6.992286132
0.458393057,0.017267113,0.926364778,-0.128858259,6.703330996
0.445941327,0.046329767,1.048935183,-0.476582375,7.29667214
0.44996243,0.058265504,0.87793721,-0.567638922,7.435830575
0.455313569,0.025444246,1.093390556,-0.245191274,6.817851298
0.450843447,0.035207784,1.129749226,-0.373615469,7.045007734
0.467077719,0.011411556,0.773348565,-0.061597507,6.361847368
0.46432532,0.0158353,0.946163331,-0.109026682,6.45179416
0.477798954,0.006680785,0.561250835,-0.019108696,5.843437682
0.482517483,0.003418967,0.319048928,-0.00493771,5.592613947
0.474163729,0.011577721,0.849148,-0.055915318,6.003452286
0.483656122,0.006765638,0.596565832,-0.015577483,5.474673598
0.48951049,0.003411091,0.334405883,-0.002460807,5.136738005
0.46015616,0.060073559,0.821706216,-0.569250552,7.152604058
0.46834522,0.062061761,0.652665674,-0.451219102,6.865830453
0.476055825,0.061150232,0.527360185,-0.29601963,6.305687098
0.478447845,0.062670548,0.327566646,-0.180701132,6.30346121
0.451676431,0.181633357,0.874537263,0.14074209,6.965927531
0.445908117,0.167609089,1.050534618,0.313584723,7.148453145
0.450980392,0.173257671,1.045746288,0.258361808,7.007929771
0.446331596,0.154650602,1.055765081,0.473857475,7.289678339
0.450145652,0.141732606,0.883259475,0.568712264,7.434736341
0.462898059,0.18848471,0.735365148,0.065194705,6.572948452
0.458574049,0.18389804,0.884696819,0.115760521,6.695688449
0.474663535,0.193431971,0.535835217,0.020472725,6.04240748
0.475524476,0.196582231,0.299723913,0.006195714,6.026457285
0.469840545,0.189160794,0.769359696,0.054999007,6.239566844
0.481880688,0.193858709,0.541735671,0.013735269,5.600676079
0.482517483,0.196592954,0.3193224,0.004621382,5.585835473
0.460194068,0.139487768,0.803262122,0.564735495,7.178210606
0.46827886,0.13782167,0.642986108,0.452740254,6.856371455
0.471912195,0.135589867,0.433215844,0.309959498,6.878783428
0.478443934,0.137336162,0.328742482,0.179773814,6.233045657
0.463720731,0.023674902,1.182304968,-0.215030023,6.44633726
0.457667766,0.047253607,1.146754111,-0.538296818,6.890739252
0.460820232,0.033920934,1.263137681,-0.372195334,6.606219487
0.470832048,0.01860817,1.134667364,-0.136271933,6.109867347
0.48111329,0.011254504,0.884912243,-0.046529706,5.599259578
0.47820905,0.016070996,1.11037901,-0.094021222,5.744673648
0.490178344,0.005915909,0.551635168,-0.007523261,5.055614658
0.496503497,0.003409348,0.340608176,-0.000809799,4.660072333
0.487770603,0.010743546,0.895054641,-0.0274496,5.188543141
0.467731501,0.053839523,1.019704496,-0.531763785,6.50236467
0.475454246,0.057011348,0.813568899,-0.394917227,6.145332061
0.483079815,0.057650638,0.620738452,-0.229740803,5.468434623
0.485258737,0.059498685,0.384743913,-0.135422195,5.435191452
0.458406065,0.175921606,1.11265421,0.223664199,6.670666291
0.456133359,0.163862468,1.204044755,0.405309626,6.847410293
0.457572515,0.150286806,1.098545681,0.553134727,6.940416312
0.465684836,0.182039977,1.047913492,0.137398667,6.387231633
0.476566822,0.189658862,0.798293815,0.045366311,5.876006983
0.47323728,0.184002097,1.056437335,0.106134843,6.024195106
0.488717272,0.193765312,0.573757154,0.01011122,5.178145058
0.48951049,0.196580621,0.335118977,0.003324859,5.131506011
0.483537779,0.189682204,0.846407895,0.032898664,5.472127217
0.467909712,0.145507617,0.992901613,0.52988079,6.534147454
0.475158575,0.143000499,0.815649624,0.402009906,6.13207829
0.478467069,0.140425746,0.57762018,0.280803921,6.091143739
0.485256375,0.140507709,0.385757004,0.133760456,5.357511523
0.497112803,0.006221919,0.587880793,-0.002674675,4.592935076
0.503496503,0.003406637,0.340651271,0.001346909,4.183122914
0.470137753,0.02824175,1.361041906,-0.268683425,6.10269321
0.468928866,0.042286218,1.330186624,-0.459783976,6.222542035
0.478256102,0.023633574,1.378614776,-0.174887706,5.737383516
0.484850662,0.017663478,1.246573594,-0.082269331,5.300629745
0.4955753,0.009890122,0.863858077,-0.010643001,4.694032526
0.491643043,0.0152815,1.17224645,-0.038343254,4.905466362
0.476817294,0.048499784,1.227873867,-0.420826975,5.780303438
0.48338218,0.053486632,0.938481447,-0.291734146,5.345760583
0.49072049,0.055309625,0.68884785,-0.135738202,4.623051458
0.49251602,0.057556206,0.419970765,-0.072902775,4.560175745
0.465999659,0.170400457,1.320371325,0.302041608,6.341571104
0.467735171,0.154911045,1.271801799,0.492136252,6.314870727
0.47402045,0.175392459,1.345928473,0.206335333,5.975181882
0.480290617,0.182643109,1.195173007,0.097206666,5.607885482
0.495501477,0.19377478,0.588114019,0.002911725,4.716586415
0.496503497,0.196548724,0.34580025,0.000862096,4.639791045
0.490452915,0.189711869,0.877474727,0.022271347,5.031865379
0.486873428,0.185350474,1.11427809,0.052657551,5.222676724
0.476109389,0.1508963,1.203737612,0.430538441,5.837441219
0.482907703,0.146518181,0.942128867,0.300729125,5.360300228
0.485694319,0.143438535,0.660456388,0.199461387,5.260875851
0.49251659,0.142440342,0.420376216,0.071620001,4.465262554
0.504216675,0.006151629,0.581749624,0.003400156,4.12608524
0.51048951,0.003395033,0.331534264,0.002934941,3.739497606
0.502249793,0.0098825,0.868900507,0.004897454,4.263965967
0.479395743,0.03545439,1.515082344,-0.305917259,5.51692192
0.485084822,0.025830925,1.491337356,-0.149206325,5.224992191
0.491412,0.02256562,1.464350298,-0.075908789,4.873744093
0.498406968,0.016707237,1.271648496,-0.012110098,4.468288809
0.485537076,0.045910222,1.338521983,-0.285734031,5.007067213
0.491730563,0.051001578,1.039000481,-0.159900034,4.523652467
0.498632972,0.054267016,0.718201305,-0.0278508,3.755384968
0.500000001,0.056888621,0.426532284,-0.003792892,3.665840755
0.477074986,0.163149392,1.477168301,0.342251488,5.673416651
0.481299231,0.172123806,1.484114768,0.196522824,5.430622518
0.487551105,0.177025457,1.443001,0.106204514,5.110193581
0.502641653,0.193548217,0.607661121,-0.002633221,4.245967308
0.503496503,0.196513998,0.348358162,-0.00089785,4.172143892
0.496783257,0.190123149,0.866644878,0.005085658,4.60257858
0.493738756,0.182967147,1.268946416,0.035176627,4.764681873
0.485334097,0.154295152,1.341894096,0.289219652,5.047065677
0.491420685,0.148804603,1.026221674,0.165504328,4.517403251
0.493479998,0.144885114,0.67396569,0.093592951,4.401288063
0.499999999,0.143093773,0.424095459,0.00202514,3.594136036
0.509333874,0.192976258,0.644352478,-0.009761806,3.820845178
0.51048951,0.196493085,0.341792568,-0.003301593,3.718483732
0.517482517,0.003379656,0.316625314,0.004511293,3.322256951
0.511199187,0.00672343,0.614720122,0.009956221,3.698908242
0.509590246,0.010438844,0.894568558,0.018850442,3.825148129
0.505363746,0.015290684,1.19285139,0.019646284,4.052876652
0.490973068,0.033390421,1.620707405,-0.148719808,4.730129156
0.497478216,0.026132317,1.571109352,-0.038991438,4.419899899
0.504254471,0.023169984,1.509542455,0.025135303,4.036022731
0.506787969,0.054780906,0.680711463,0.082757367,2.952963601
0.507484612,0.057552843,0.396743546,0.062468613,2.867608835
0.495558047,0.044242372,1.40705426,-0.107814818,4.210505068
0.500113413,0.050519117,1.039788902,-0.011904392,3.728203407
0.48869161,0.166144105,1.603892006,0.180204461,4.88621492
0.494124196,0.174118528,1.548553392,0.072229755,4.652506327
0.504683493,0.188902208,0.948565893,-0.009412134,4.103150881
0.500431766,0.184895194,1.183502522,0.001559578,4.345980697
0.500339692,0.177120521,1.499059727,0.009038998,4.281907909
0.501565223,0.145794709,0.717614733,-0.012941592,3.536366309
0.507479692,0.142419471,0.393410144,-0.064027781,2.81291415
0.495433364,0.156129498,1.420577532,0.10805069,4.251303388
0.500427665,0.149851716,1.067598005,0.012858185,3.666846188
0.515024695,0.192905031,0.631913781,-0.014960825,3.473081755
0.517482517,0.196492629,0.327110952,-0.004716823,3.311772939
0.511368958,0.188173621,0.976943809,-0.029782309,3.697560357
0.521602845,0.192969864,0.596971182,-0.019217541,3.135519813
0.524475524,0.19650897,0.306769155,-0.005628139,2.953167308
0.524475524,0.003377794,0.297446464,0.005586538,2.949319989
0.518317498,0.006750315,0.590721407,0.015842138,3.297478618
0.515734911,0.011337769,0.926191578,0.035398285,3.457827932
0.526266107,0.006558855,0.537363757,0.019459765,2.899435486
0.531468531,0.003396479,0.276704579,0.006032114,2.628888689
0.512162009,0.017433107,1.282069064,0.055354911,3.645402744
0.502345572,0.033597103,1.651575202,0.012018008,3.965695572
0.510057998,0.027259586,1.580796864,0.084701002,3.614799725
0.514177072,0.056883843,0.573722338,0.160854204,2.315420475
0.514742622,0.059495047,0.342391457,0.113546357,2.206902183
0.508536253,0.051428333,0.975712301,0.127080268,3.012074416
0.505609505,0.04426426,1.397245971,0.074161475,3.456803301
0.534109969,0.006257051,0.472701112,0.01929314,2.566376054
0.538461538,0.00342657,0.255442336,0.006311313,2.359800698
0.540787401,0.006785208,0.467057184,0.022231051,2.32713417
0.545454545,0.003451908,0.233096588,0.006328337,2.135728726
0.50002429,0.166166899,1.649011043,0.024009071,4.131569292
0.5072522,0.181777695,1.332728635,-0.0333724,3.933415733
0.506233005,0.172375601,1.590786539,-0.046177409,3.8606189
0.509399814,0.14493216,0.675638908,-0.120147874,2.841866026
0.514732366,0.140476871,0.340879456,-0.114497652,2.137398915
0.508603815,0.148922988,1.005139705,-0.128974139,3.006134414
0.504717296,0.15491885,1.368060274,-0.05950804,3.488616874
0.518127793,0.187589798,0.979235104,-0.045652743,3.314463028
0.514455045,0.182909461,1.243202299,-0.066663796,3.505308038
0.528831379,0.192925238,0.559574318,-0.023070313,2.788082416
0.531468531,0.196526303,0.282525111,-0.006400384,2.627184033
0.525290763,0.187394146,0.936559442,-0.060127666,2.982970783
0.536133065,0.193307568,0.491662808,-0.021375676,2.503050661
0.538461538,0.19653461,0.258756494,-0.00625783,2.366313685
0.542671777,0.193210159,0.456188885,-0.022915545,2.264192212
0.545454545,0.196536197,0.234046178,-0.006628708,2.129381831
0.523194781,0.01161372,0.896023256,0.048273002,3.07006801
0.51962429,0.016869737,1.200973589,0.082532415,3.254005429
0.531039024,0.010944406,0.792843207,0.053338004,2.73539105
0.521435678,0.059893388,0.474530517,0.215104338,1.802042289
0.521553342,0.062668556,0.270943589,0.141992086,1.695911399
0.519118187,0.025889177,1.512618451,0.149934,3.198171693
0.51245248,0.036332944,1.589542229,0.162808376,3.270071863
0.517117231,0.053316403,0.886255623,0.247317893,2.401018189
0.515108583,0.045670665,1.318935909,0.231875816,2.810448953
0.538217309,0.011112084,0.740183048,0.054811166,2.466242489
0.54766439,0.006511741,0.409534197,0.02034364,2.119979879
0.552447552,0.003461371,0.210594385,0.005900179,1.950558568
0.545149792,0.011214934,0.682797038,0.056338965,2.242081419
0.516659786,0.142890945,0.596723766,-0.19576117,2.250145784
0.521542621,0.137312938,0.269675442,-0.142646435,1.592266584
0.510295572,0.164478768,1.607451269,-0.127162062,3.379053193
0.513486745,0.175176662,1.512694004,-0.102960409,3.436248907
0.516654833,0.147605956,0.948470217,-0.246292154,2.432338668
0.514706745,0.154862813,1.342635401,-0.226992652,2.879744059
0.521917182,0.179230668,1.350131841,-0.122589018,3.134329726
0.532276668,0.18852039,0.816660077,-0.054242576,2.702854062
0.529286094,0.182382645,1.144391262,-0.112042785,2.844630663
0.538904993,0.188398218,0.759772045,-0.062402947,2.430249642
0.549647889,0.193365979,0.404472535,-0.02114576,2.059894669
0.552447552,0.196532412,0.210694989,-0.00597117,1.945821292
0.545984887,0.188646303,0.682100864,-0.056636964,2.220102412
0.52836283,0.064123447,0.368016884,0.241264537,1.440270762
0.527710046,0.066976481,0.195790141,0.147091891,1.353511107
0.527581689,0.018969643,1.222973732,0.124994424,2.880660393
0.535327695,0.016056726,1.012094588,0.103301865,2.593131473
0.527823086,0.027931774,1.447587644,0.225800426,2.787442856
0.524951261,0.057175342,0.717657648,0.318156325,1.922364385
0.522762716,0.038717,1.496142211,0.289567139,2.734258385
0.524272536,0.048571112,1.175719139,0.353581486,2.318638518
0.542525821,0.016670265,0.959642327,0.112511488,2.356775903
0.55511655,0.00656735,0.369744418,0.019413534,1.932618038
0.559440559,0.003459751,0.189016603,0.005326256,1.801382077
0.549118109,0.016831352,0.88865627,0.112850088,2.147151369
0.552135956,0.011361137,0.626939861,0.055010902,2.050735311
0.534360092,0.069772065,0.248775533,0.225275008,1.212389384
0.533025847,0.072288044,0.12635815,0.132000079,1.150222896
0.56239748,0.006635321,0.335013891,0.017533616,1.790044139
0.566433566,0.003461046,0.169736723,0.005017238,1.677062068
0.568656236,0.006676738,0.306350298,0.016545413,1.679641477
0.573426573,0.003473016,0.15212429,0.00446107,1.57619119
0.523804528,0.139353674,0.475199013,-0.23933192,1.762289427
0.527705449,0.133018091,0.193464946,-0.147629009,1.263176389
0.524722072,0.143988142,0.78658406,-0.326531068,1.946609655
0.522322302,0.16515223,1.553818496,-0.257208194,2.898596581
0.524089383,0.152170207,1.21240621,-0.351226949,2.361323592
0.530184248,0.174048938,1.377290769,-0.20965015,2.721967494
0.53660063,0.180584199,1.136791633,-0.144270327,2.522037146
